Strain	Stress
0.472246106	74587.1184
0.472354739	74577.13892
0.472418175	74025.15036
0.472507778	74666.95404
0.472641785	74421.83368
0.472717909	74108.72828
0.472801961	74824.75416
0.472908216	74136.79552
0.472959757	74418.09136
0.473002576	74196.04852
0.47306839	74307.69368
0.473133412	74598.34528
0.473180989	74080.03736
0.473224601	74783.58888
0.473317375	73962.15504
0.47339112	74372.56012
0.473454555	74557.80376
0.473553673	74006.43888
0.473632968	74494.18472
0.473722571	74225.98688
0.473801865	74512.8962
0.47388116	74395.01388
0.473946974	74318.29684
0.474017547	74806.04268
0.474083361	74072.55276
0.474124594	74391.89532
0.474172171	74667.57772
0.474241951	74300.20908
0.474284769	74393.14276
0.474333139	74320.168
0.474402126	74768.61972
0.474452874	74071.30532
0.474530583	74377.54984
0.474617014	74658.84572
0.474665383	74075.04764
0.474709788	74401.87476
0.474787497	74682.54692
0.474875515	74176.71332
0.474928642	74545.95312
0.475003179	74257.17268
0.475108641	74418.09136
0.475158596	74436.80284
0.47523789	74645.74768
0.475302912	74527.86536
0.47535604	74138.04296
0.47540441	74697.51612
0.475494805	74424.32852
0.475583615	74414.34908
0.475624055	74534.10252
0.475715244	74341.99804
0.475777887	74662.588
0.475823085	74408.11192
0.475888899	74507.28276
0.475941234	74551.5666
0.475979295	74201.03824
0.476048281	74953.23964
0.476110924	73986.47996
0.476156122	74445.53488
0.47618784	74905.21348
0.476263963	74096.25396
0.476312333	74633.27336
0.476363874	74297.7142
0.476432067	74557.80376
0.476479644	74542.21084
0.476524842	74341.37432
0.476600172	74870.2854
0.476688189	74411.8542
0.476730215	74391.2716
0.476787307	74777.35172
0.476904663	74292.10076
0.476949861	74708.11928
0.477023605	74404.36964
0.477109243	74420.58624
0.477192503	74514.76736
0.477274176	74496.6796
0.477345541	74430.56568
0.477397875	74648.86628
0.477445452	74406.86448
0.477536641	74449.27716
0.477596905	74222.86832
0.477678578	74673.1912
0.477748358	74519.13336
0.477804657	74432.43684
0.477843511	74608.94844
0.477914083	74366.94668
0.477966418	74530.36024
0.478013202	74421.83368
0.478116284	74537.84484
0.478178134	74713.109
0.478219367	74140.5378
0.47828201	74888.99688
0.478379543	74519.75708
0.478400952	74303.95136
0.478422362	75022.47208
0.478488969	74044.48556
0.478504828	74542.83456
0.478553198	74523.49936
0.478706236	74577.13892
0.478780773	74708.743
0.478829143	74550.94288
0.478915574	74536.5974
0.478964737	74646.3714
0.479034516	74288.9822
0.479111432	74880.26484
0.47918359	74134.92436
0.479223237	74515.39104
0.479254955	74814.15096
0.479331871	74251.55924
0.479370725	74737.43392
0.479454777	74406.24076
0.479545173	74194.17736
0.479588785	74547.82428
0.479691868	74512.8962
0.479803673	74504.78788
0.479855215	74545.95312
0.479925787	74623.91764
0.480013012	74529.1128
0.480074068	74519.75708
0.480118473	74749.90824
0.480182702	74555.30888
0.480259618	74283.99248
0.480293714	74864.04824
0.48035715	74292.10076
0.480403934	74564.6646
0.480439616	74688.16036
0.480510188	74385.03444
0.480564902	74725.58332
0.480617236	74137.41924
0.480695738	74795.43948
0.480756794	74545.32944
0.480810715	74432.43684
0.480864635	75052.41044
0.48094948	74538.46856
0.481024811	74494.18472
0.481092211	74943.88388
0.481235734	74181.07932
0.481303135	74738.68136
0.481370535	74414.34908
0.481435556	74623.29392
0.481483926	74740.55248
0.481544983	74338.87944
0.481602075	74829.12016
0.481717052	74165.48644
0.481773351	74501.66932
0.481834408	74845.96048
0.481935113	74391.89532
0.481986654	74579.01008
0.482039781	74552.19028
0.482093702	74386.28188
0.482153172	74530.98396
0.482226124	74706.24812
0.482276079	74723.71216
0.482319691	74402.49848
0.482373612	74714.98016
0.482428325	74711.23784
0.482490174	74563.4172
0.482521892	74603.95872
0.482592465	74548.448
0.482635283	74731.82048
0.482673345	74201.03824
0.482735988	74834.7336
0.482811318	74821.01184
0.482875546	74195.4248
0.482940568	74905.21348
0.483044444	74441.16888
0.483116602	74555.30888
0.483161007	74972.5748
0.483302944	74351.97748
0.483425851	74368.19412
0.48348215	75098.56544
0.483562238	74076.9188
0.483610607	74612.06704
0.483652633	74960.7242
0.48372162	74264.03356
0.483769196	74793.56836
0.483831046	74272.14184
0.483898447	74754.89796
0.483976948	74476.09696
0.484034833	74537.84484
0.484129194	74912.69808
0.484252101	74231.60032
0.484302056	74552.814
0.484376593	74942.63644
0.484470954	74448.65344
0.484488398	74781.71776
0.484520909	74496.6796
0.4845669	74743.04736
0.484598618	74567.7832
0.484630336	74711.86156
0.484678706	74855.93992
0.484734212	74340.12688
0.484761965	74748.6608
0.484836502	74507.90648
0.484903902	74563.4172
0.484933241	74943.26016
0.484976853	74477.96812
0.485029187	74614.56188
0.485090244	74638.26308
0.485225838	74582.75236
0.485300375	74916.4404
0.485355881	74253.4304
0.485430418	74951.36848
0.485504955	74917.06408
0.485569184	74217.25484
0.485613589	74951.36848
0.485749182	74449.27716
0.48579438	74567.15948
0.485840371	74949.49732
0.485975172	74362.58068
0.486040193	74378.79728
0.486101251	75180.2722
0.486182131	74124.3212
0.486216228	74509.7776
0.486243188	75129.12752
0.48631376	74188.56392
0.48640257	74738.05764
0.486472349	74556.55632
0.486556402	74592.10812
0.486611115	74732.4442
0.486689617	74534.10252
0.486787149	74530.98396
0.486853756	74705.00068
0.486879131	74687.53664
0.486994901	75017.48236
0.487059129	74297.7142
0.487101948	74693.7738
0.487170142	74718.09872
0.487239128	74423.70484
0.48728829	74814.77468
0.487356484	74468.61236
0.487434192	74619.5516
0.487547584	74666.95404
0.487600712	74849.07908
0.487675248	74708.743
0.487714103	74356.96724
0.487752957	74895.85776
0.487830666	74651.36112
0.48789648	74535.34996
0.487961502	74960.10048
0.48806062	74450.5246
0.488124849	74791.6972
0.48818432	74831.615
0.48828661	74267.15212
0.488323878	74630.1548
0.488350838	74885.2546
0.48843489	74219.74972
0.488472159	74691.90264
0.488512599	74815.3984
0.488618061	74717.475
0.488675946	74761.75884
0.488729866	74363.82808
0.488790923	75083.59624
0.488828985	74744.91852
0.488877354	74448.02976
0.48891938	75121.0192
0.488983609	74292.72448
0.4890296	74677.5572
0.489086692	75089.8334
0.489160436	74472.35468
0.48919929	74872.78028
0.489239731	75018.7298
0.489310303	74601.46384
0.48937136	74858.4348
0.489491094	74640.75796
0.489578319	74698.76352
0.48962986	74581.50496
0.489694089	74904.58976
0.489765454	74709.9904
0.489835233	74484.82896
0.489881224	74879.64116
0.489954968	74798.55808
0.490053293	74593.97928
0.490094527	74930.16212
0.490158755	74477.3444
0.490233292	74731.19676
0.490307829	74766.74856
0.49037285	74532.85512
0.490473555	74888.99688
0.49055047	74320.79168
0.490617871	74968.2088
0.490701923	74659.46944
0.490757429	74577.13892
0.490801041	75000.01832
0.490876371	74495.43216
0.490912847	74651.36112
0.490985797	74928.91472
0.491055577	74557.18004
0.491100775	75007.50292
0.491161832	74313.30712
0.491235576	74842.2182
0.491318042	74908.9558
0.491402887	74828.49644
0.491506763	74643.87652
0.49156782	74885.2546
0.491647908	74618.92788
0.491737511	74623.29392
0.491823149	74772.98572
0.491881034	74734.93904
0.491950813	75029.33296
0.492011077	74416.22024
0.49205231	74722.46472
0.492163323	74876.52256
0.492239445	74582.12868
0.492313189	74885.2546
0.492392484	74723.71216
0.492446404	74685.66548
0.492487637	74444.28744
0.492533628	74936.39928
0.492593892	74824.13044
0.492662878	74363.82808
0.49271997	75005.00804
0.492788164	74567.15948
0.492819882	74780.47032
0.492844463	74685.0418
0.492913449	74766.74856
0.492983229	74808.53752
0.493036356	74733.69164
0.49312358	74809.78496
0.493227456	74996.276
0.493288513	74350.73008
0.493361464	75091.70456
0.493441551	74713.109
0.493482784	74704.37696
0.493530361	75109.1686
0.49362155	74399.37992
0.493686572	74741.1762
0.49375873	74971.3274
0.493836439	74661.96428
0.493889566	74927.04356
0.493969653	75149.71012
0.494044983	74396.26132
0.494091767	74944.5076
0.494141723	74603.335
0.494234497	74718.72244
0.494274145	75000.01832
0.494326479	74631.4022
0.494450179	74766.74856
0.494535024	74726.83076
0.494585772	74883.38344
0.494650001	74992.53372
0.494712644	74517.2622
0.494761807	74939.51788
0.494826035	74928.91472
0.494929118	74671.94376
0.494969558	74913.3218
0.495011584	74675.68604
0.495072641	74880.26484
0.495124183	74570.90176
0.495182861	74724.9596
0.495259776	75002.51316
0.495324798	74393.14276
0.495404092	75092.32828
0.495481009	74681.29948
0.495535722	74642.0054
0.495588849	75295.65964
0.495677659	74408.11192
0.495729993	74708.11928
0.495768848	75203.9734
0.495898891	74481.7104
0.495961534	74980.0594
0.496012282	74516.63848
0.496096335	74897.1052
0.496158977	74746.78964
0.496227964	74414.9728
0.49627554	74933.90444
0.49634532	74733.06792
0.496410341	74721.84104
0.496483292	75210.83428
0.496558622	74507.90648
0.496636331	74634.5208
0.496722762	75172.7876
0.496790162	74391.2716
0.496831395	74761.75884
0.496886109	75119.14804
0.496985227	74419.3388
0.49702091	74853.44508
0.497098618	74908.33208
0.497189807	74748.03708
0.497223111	74840.34704
0.49727941	74839.0996
0.497357119	74951.9922
0.497415004	74411.8542
0.497464166	74982.55428
0.497581522	74940.76532
0.49765368	74431.81312
0.497703636	75131.62236
0.497791653	74784.2126
0.497869362	74836.60476
0.497903458	74799.1818
0.49797641	74529.73652
0.49804381	74848.45536
0.498066806	74777.97544
0.498150065	74902.71864
0.498202399	74985.04912
0.498261077	74486.70012
0.498326891	75300.02564
0.498406186	74855.31624
0.498472001	74598.969
0.498551295	75410.42336
0.498634555	74288.35848
0.49869799	74797.93436
0.498751118	75089.8334
0.49883517	74766.12484
0.498887505	74907.70836
0.498944596	74899.60004
0.499031821	74789.20232
0.499104771	74902.09492
0.499167414	74621.42276
0.499250674	75242.6438
0.499323625	74408.73564
0.499365651	74842.84192
0.499473491	75109.79232
0.499563094	74596.47412
0.499613843	74752.40312
0.499658248	75040.55984
0.49973675	74535.97368
0.499809701	74814.15096
0.49987155	74862.17708
0.499938158	74809.16124
0.499997629	74847.83164
0.500056307	74950.12104
0.500114985	74940.76532
0.50016494	74870.2854
0.500199037	75073.6168
0.500295776	74855.93992
0.500363177	74534.10252
0.500433749	75233.91176
0.50052018	74617.68048
0.500586787	74880.88856
0.500638329	75331.21144
0.500754099	74510.40132
0.500872248	74904.58976
0.500941235	75247.63352
0.501029251	74542.83456
0.501095066	74817.26956
0.501146608	75061.14248
0.501218765	74847.20792
0.501245726	75009.99776
0.501280616	74545.32944
0.501327399	75263.22644
0.501397971	74829.74388
0.501461407	74756.76912
0.501515327	75318.11344
0.501608895	74458.63292
0.501646956	74963.8428
0.50170167	74970.70368
0.501802374	74748.03708
0.501854708	75068.62708
0.501916558	74761.75884
0.502024398	74752.40312
0.502061667	74884.63088
0.50211638	74966.33764
0.502180609	75096.07056
0.502255939	74629.53108
0.502285278	75026.83808
0.502366158	75046.797
0.502428008	74792.94464
0.50249858	75008.75032
0.502576289	74822.883
0.502659548	74925.79612
0.502723777	74618.3042
0.502777697	75099.81284
0.502854613	75071.74564
0.502933908	74484.20528
0.503001308	75114.78204
0.503100426	74806.6664
0.503165448	74895.85776
0.503233641	74908.33208
0.503352583	74779.22288
0.50342712	75112.28716
0.503481833	74799.80552
0.503544476	74983.178
0.503634872	74880.26484
0.503709409	75023.71952
0.503766501	74908.33208
0.503838659	74935.15184
0.503883857	74593.97928
0.503932227	75392.95932
0.504005178	74418.09136
0.504044825	74880.88856
0.504090023	75306.88652
0.504185969	74511.02504
0.50422641	75097.318
0.504276365	74734.31532
0.50437469	74900.84748
0.50442306	74992.53372
0.504480152	74800.42924
0.504564997	75187.7568
0.504657772	74717.475
0.504739446	74842.84192
0.504820326	75113.5346
0.504890898	74779.8466
0.504932925	75100.43656
0.504990017	74900.84748
0.505073276	74915.81668
0.505130368	74903.96608
0.505158914	75045.54956
0.505258032	74976.94084
0.505318296	74714.98016
0.505366666	75084.84368
0.505449925	74683.79436
0.50552922	74899.60004
0.50559107	74769.24344
0.505660849	74792.32092
0.505734593	75126.63264
0.50582261	74526.61796
0.505885253	75205.22084
0.505972477	74739.9288
0.506039877	74907.08464
0.506078732	75050.53932
0.506166748	74477.96812
0.506229391	74968.2088
0.506260316	74734.93904
0.506322959	75048.04444
0.506384016	74884.00716
0.506432385	74782.96516
0.506462517	75421.02656
0.506540226	74480.46296
0.506581459	74908.9558
0.506632208	75287.55136
0.506728154	74655.10344
0.506767009	75173.41132
0.506831237	74791.07348
0.506912911	75117.27692
0.506999342	74787.95492
0.507046919	74910.82692
0.507143658	75302.52052
0.507226124	74593.35556
0.507268943	74922.05384
0.507322071	75106.67372
0.507393436	74875.89884
0.507446563	74955.73448
0.507497312	74994.40488
0.507589293	74847.83164
0.507608324	74772.362
0.507644799	75154.07612
0.507700306	75040.55984
0.507759777	74852.19764
0.507786737	75125.3852
0.507873961	74761.75884
0.50795167	74991.28628
0.508021449	74937.023
0.508100744	74878.39372
0.508179245	75180.89592
0.508244267	74588.98952
0.508306117	75245.76236
0.508409992	74875.27512
0.508487702	74902.71864
0.508547965	75359.27868
0.508656599	74511.02504
0.508723206	74933.28072
0.508776334	75159.6896
0.50885087	75011.86892
0.508896068	75067.37964
0.508944438	74671.94376
0.508998358	75070.4982
0.509099856	74887.74944
0.509145846	74919.55896
0.509195009	75292.54108
0.509292542	74662.588
0.509336153	75175.28248
0.509384523	74808.53752
0.509529632	74807.9138
0.509610513	75084.84368
0.509662847	74971.3274
0.509769102	74838.47588
0.509826987	75199.6074
0.509911832	74891.49176
0.509985576	75034.32268
0.510051391	74652.60856
0.51010769	75005.00804
0.510160817	75137.2358
0.510221081	74923.92496
0.510259936	75062.38992
0.510327336	74758.01656
0.510375706	74977.56456
0.510415353	74892.11548
0.510472445	75198.35996
0.510527158	74956.3582
0.510579493	74756.76912
0.510620726	75391.0882
0.510723809	74969.45624
0.510776936	74926.41984
0.510821341	75339.31976
0.510906186	74777.97544
0.510969622	75165.92676
0.511021957	74673.81488
0.511086185	75160.937
0.511145656	75277.57188
0.51119244	74577.13892
0.511271735	75208.33944
0.511344685	74928.291
0.511422394	74952.61592
0.511481865	75321.232
0.511587327	74684.41808
0.511645212	75211.458
0.511712613	75301.27308
0.511799044	74869.66168
0.511847414	75127.25636
0.51192988	74813.52724
0.511992523	75305.63912
0.512067852	74625.78876
0.512168556	74896.48148
0.512237543	75107.92116
0.512346176	74746.16596
0.51238741	74953.86332
0.512447673	75285.6802
0.512542827	74725.58332
0.512577717	75068.00336
0.512636394	74862.17708
0.512690315	74926.41984
0.512745028	74907.70836
0.512789433	75202.10228
0.512861591	75066.75592
0.512940093	74591.4844
0.512994806	75228.92204
0.513064585	75029.33296
0.513112955	75056.15276
0.513145466	74988.16772
0.513204144	74981.30684
0.513263615	75288.17504
0.513311191	74935.77556
0.513401587	75189.00424
0.513480882	75083.59624
0.513548282	74734.93904
0.513589516	75507.09932
0.513691013	74556.55632
0.513763171	75035.57012
0.513822642	75487.14044
0.513974094	74605.20616
0.514021671	75174.03504
0.514073213	74708.11928
0.514157265	75132.8698
0.514245282	74940.1416
0.514304753	74950.74476
0.514355502	75310.62884
0.514464928	74653.23228
0.514503782	75055.52904
0.514561667	74895.23404
0.514657614	74990.66256
0.514725808	75050.53932
0.514787657	74935.77556
0.514839991	75228.92204
0.514905013	74835.98104
0.514956555	74980.0594
0.515016026	75135.98836
0.515104043	74952.61592
0.515151619	74986.92028
0.515212676	75137.85952
0.515303865	75266.345
0.515381573	74806.6664
0.515461661	75264.47384
0.515559193	75161.56072
0.515634524	75000.01832
0.515680514	75109.1686
0.515752672	74990.03884
0.515824831	75182.14336
0.51590016	74692.52636
0.515950116	75305.63912
0.516036547	74980.68312
0.516118221	74927.04356
0.516153903	75223.3086
0.516232405	74918.93524
0.516287911	75237.65408
0.516337866	74690.65524
0.516382271	75158.44216
0.516467117	75022.47208
0.516517865	74915.81668
0.516554341	75414.7894
0.516628877	74723.08844
0.516675661	75222.68488
0.516724824	74669.44888
0.516795396	75195.2414
0.516862796	75159.06588
0.516937334	74774.23316
0.516997597	75440.98544
0.517072135	74698.76352
0.517112575	75086.71484
0.517173632	75050.53932
0.517262442	75018.10608
0.517336978	75268.83988
0.517428167	74947.62616
0.517492396	75220.19004
0.517586756	74766.12484
0.517631161	75013.11636
0.517715214	75217.07144
0.517818296	75016.85864
0.517871424	75039.93612
0.517938032	74979.43568
0.518026048	75008.75032
0.518095828	74687.53664
0.518157677	75192.74652
0.518289307	75074.86424
0.518340848	74691.90264
0.518389218	75240.77264
0.518452653	74952.61592
0.518503402	75081.72508
0.518533534	74996.276
0.518586661	75240.14892
0.518684986	75189.62796
0.518734149	74697.51612
0.518773004	75353.66524
0.518848334	74794.19208
0.518879258	75059.89504
0.518921284	75169.04532
0.518986306	75099.81284
0.519064015	75175.9062
0.519107627	74790.44976
0.519180578	75196.48884
0.519259079	75048.66816
0.519310621	74964.46652
0.519348682	75553.87804
0.519429563	74677.5572
0.519480312	75255.11812
0.51955009	75382.35616
0.519655552	74937.64672
0.519726918	75197.73624
0.519787974	74918.31152
0.519841102	75457.20208
0.519924361	74711.23784
0.519978281	75090.45712
0.520070263	75292.54108
0.520159866	74919.55896
0.520212201	75264.47384
0.520267707	75023.0958
0.520336693	75238.2778
0.520396164	74774.85688
0.520434225	75047.42072
0.520507176	75192.74652
0.520570612	74721.84104
0.520618189	75209.58684
0.520691933	75031.20412
0.520790258	74930.78584
0.520830698	75319.98456
0.520912372	74888.37316
0.521005146	75145.96784
0.521055895	74854.0688
0.521116159	75410.42336
0.521201004	75003.13688
0.521292193	74783.58888
0.521334219	75453.45976
0.521402413	74688.16036
0.521457126	75132.24608
0.521511839	74989.41516
0.521600649	75221.43744
0.521652983	75078.60652
0.521709282	74935.15184
0.521797299	75336.2012
0.521887695	74784.2126
0.521940823	75075.48792
0.521978884	75331.21144
0.522062143	75056.15276
0.522102584	75202.10228
0.52216602	74850.9502
0.522245314	75188.38052
0.522292891	75037.44128
0.522319851	75036.81756
0.522369807	75412.91824
0.522421348	74922.67756
0.522475268	75303.76796
0.522522845	75041.80728
0.522573593	74986.92028
0.522660025	75142.84924
0.522747249	75160.31328
0.522857468	75028.70924
0.522932005	75337.4486
0.523023987	75067.37964
0.523112004	75081.72508
0.523182576	74893.9866
0.52330469	75343.06204
0.523392707	75225.80348
0.523451385	75141.60184
0.523492618	75366.13956
0.523548124	74883.38344
0.523584599	75116.02948
0.523640106	74830.99132
0.523681339	75405.43364
0.523773321	74987.544
0.523843893	75117.27692
0.523915258	75556.9966
0.52398583	74701.2584
0.524045302	75135.98836
0.524095257	75213.95288
0.52417693	75197.11252
0.52424671	75258.23668
0.52431411	74862.17708
0.524374374	75673.63148
0.52447825	75095.44684
0.524537721	75073.6168
0.524597192	75503.98076
0.524691552	74856.56364
0.524751816	75357.40752
0.524816838	74919.55896
0.524863622	75373.00044
0.524959568	74756.76912
0.525018246	75001.88948
0.525090404	75410.42336
0.525161769	74901.4712
0.525199831	75347.42808
0.52526168	75050.53932
0.525344147	75160.937
0.525426613	75287.55136
0.525496392	75091.08084
0.525563	75089.20968
0.525629608	74882.75972
0.525709695	75229.54576
0.525782646	75305.63912
0.525840531	74809.78496
0.525890486	75259.48412
0.525951544	74951.9922
0.526007843	75144.09668
0.526064142	75048.04444
0.526152159	75032.45152
0.526226695	75366.13956
0.526298854	74782.34148
0.526355946	75412.29452
0.526464579	75308.13396
0.526501848	74758.64024
0.526566076	75458.44948
0.526640614	74960.7242
0.526714357	75114.78204
0.526765106	75337.4486
0.526842022	75148.46268
0.526933211	75203.9734
0.527003783	74937.64672
0.527080698	75258.8604
0.527138583	75119.77176
0.527179024	75095.44684
0.527229772	75479.65584
0.527332062	74920.8064
0.527404221	75179.64848
0.52745259	75137.85952
0.527532678	75133.49352
0.527565188	75192.1228
0.527602457	75059.27132
0.527660342	75422.27396
0.52772695	74928.91472
0.52776739	75376.119
0.527852235	75366.76328
0.527909327	75139.10696
0.527948181	75270.711
0.528010824	75175.28248
0.528071881	75333.70632
0.528116286	74806.6664
0.528153554	75273.8296
0.528242364	75284.43276
0.528306593	74959.47676
0.528348619	75421.02656
0.528419984	74930.16212
0.528488178	75190.87536
0.528539719	75107.29744
0.528623771	75476.53724
0.528753022	75381.10872
0.528820422	74794.8158
0.528882272	75506.47564
0.528979804	75066.1322
0.529065442	74816.64584
0.529138393	75384.22732
0.529211344	75000.64204
0.529277952	75129.7512
0.529342973	75384.22732
0.52943099	75183.3908
0.529515043	75323.72688
0.529597509	74889.6206
0.529660945	75293.1648
0.529712486	75110.41604
0.529758477	75138.48324
0.529810019	75503.98076
0.529891692	74953.86332
0.529968608	75309.3814
0.530073277	75003.7606
0.530128783	75179.02476
0.530167637	75157.19472
0.530192219	75126.00892
0.5302168	75336.2012
0.530266755	75036.19384
0.530307195	75301.27308
0.53034605	75139.10696
0.530441204	75079.23024
0.53048878	75186.50936
0.530543493	75373.00044
0.530607722	75419.1554
0.530669572	74978.81196
0.530706841	75376.74272
0.530767105	75051.163
0.530855122	75125.3852
0.530898733	75433.50088
0.530977235	75029.95668
0.531052565	75331.83516
0.531121551	74932.03328
0.531186573	75484.02184
0.531275383	75170.29276
0.53134992	75134.11724
0.531426836	75545.76972
0.531525161	74895.85776
0.531590975	75206.46828
0.531653618	75281.3142
0.531786833	75023.0958
0.531842339	75189.00424
0.531882779	75396.70164
0.531970004	75217.07144
0.532019959	75305.63912
0.532080223	74956.98192
0.532150795	75661.15716
0.532229297	75142.84924
0.532299076	75177.77736
0.532353789	75560.1152
0.53243467	74910.20324
0.532494141	75427.8874
0.532561541	75087.33852
0.532636871	75384.85104
0.532719337	75203.9734
0.532767707	75185.26192
0.532823213	75548.88832
0.53288427	74895.85776
0.532917574	75356.16008
0.532998454	75161.56072
0.533061097	75104.8026
0.53311026	75044.30216
0.533155458	75251.99952
0.533208585	75404.1862
0.533268849	74895.23404
0.533343386	75363.02096
0.533421887	75212.70544
0.533478186	75194.61768
0.533515455	75208.33944
0.533615366	75004.38432
0.533686732	75231.41692
0.533727172	75324.97428
0.533832634	74996.89972
0.533896862	75270.711
0.533962677	75189.00424
0.534046729	75358.03124
0.534113336	75358.03124
0.534172015	75011.86892
0.534222763	75700.45128
0.534312366	74804.17152
0.53437818	75189.62796
0.534423378	75541.40372
0.534552629	74986.29656
0.534597827	75480.90328
0.534650954	74881.51228
0.534722319	75399.8202
0.534787341	75097.318
0.53485712	74987.544
0.53491659	75633.08996
0.534993507	74897.1052
0.535027603	75310.00512
0.535074387	75139.10696
0.535168748	75218.9426
0.53522584	75271.95844
0.535278967	75185.26192
0.535358262	75401.69136
0.535417733	75053.03416
0.535466895	75219.56632
0.535539053	75447.2226
0.535615969	75158.44216
0.53568099	75448.47004
0.53574284	75247.0098
0.535861782	75246.38608
0.535914117	75276.32444
0.535981517	75408.55224
0.536060812	75407.92852
0.536147243	74951.9922
0.536243189	75296.28336
0.536316933	75436.61944
0.536394642	74915.19296
0.536446183	75566.97608
0.536538165	74986.92028
0.536634905	75273.8296
0.536672173	75550.13572
0.536745917	75132.8698
0.536799837	75437.24316
0.536869617	74897.1052
0.536925123	75578.20296
0.537000453	74871.53284
0.537090056	75220.19004
0.537139218	75682.36352
0.537203447	74929.5384
0.537262918	75428.51112
0.537301772	74923.30124
0.537378688	75424.14512
0.537431815	75074.24052
0.537479392	75270.08728
0.537554722	75578.82668
0.537631638	74889.6206
0.537680008	75328.7166
0.537732342	75296.90708
0.537822738	75203.34968
0.537890138	75313.12368
0.537938508	75259.48412
0.538006701	75599.40928
0.538093132	75107.92116
0.538131193	75248.25724
0.538212074	75479.65584
0.53827551	75188.38052
0.538344496	75400.44392
0.538407139	75301.8968
0.538462645	75417.28424
0.538516565	74930.16212
0.538572864	75454.08348
0.538625199	75341.19092
0.538675948	75087.33852
0.538734626	75542.02744
0.538817885	75389.84076
0.538880528	74981.93056
0.538922554	75641.82196
0.539001055	75019.35352
0.539089865	75329.34032
0.539141407	75284.43276
0.53925797	75034.32268
0.539324577	75407.3048
0.539401493	74990.03884
0.539471272	75442.8566
0.539546602	75294.4122
0.539600523	75238.90152
0.539651271	75604.399
0.539763076	74857.18736
0.539814618	75282.5616
0.539862194	75376.119
0.539926423	75349.2992
0.539999374	75331.83516
0.540050916	75115.40576
0.540104043	75679.24492
0.540208712	74971.95108
0.540253117	75253.87068
0.540320518	75603.77532
0.540419636	75126.63264
0.540454525	75419.1554
0.540517168	75235.1592
0.540593291	75572.58952
0.540674964	74973.19852
0.54074633	75269.4636
0.540814523	75537.03772
0.540891439	75108.54488
0.5409295	75469.05268
0.541006416	75230.7932
0.541080953	75266.96872
0.541152318	74927.66728
0.54123637	75491.50644
0.541302977	75349.2992
0.54135214	75038.065
0.541402889	75603.77532
0.541532139	75419.1554
0.541579716	75030.5804
0.541636015	75687.35324
0.541744648	75002.51316
0.541800155	75368.01068
0.541851696	75135.98836
0.541902445	75472.79496
0.541993634	75522.69224
0.542032488	74963.8428
0.542085615	75671.1366
0.542157773	74837.22848
0.542196628	75298.15452
0.542230724	75376.119
0.542302089	75415.41312
0.542373455	75321.85572
0.542410723	75031.82784
0.542473366	75448.47004
0.542538387	75219.56632
0.542575656	75273.8296
0.542643056	75666.7706
0.542746139	75058.6476
0.542791337	75577.57924
0.542872218	75616.24964
0.542950719	75179.02476
0.543007812	75348.0518
0.543073626	75348.0518
0.543128339	75658.0386
0.543202083	75040.55984
0.543226664	75384.22732
0.543292479	75227.6746
0.54336543	75193.99396
0.543408249	75490.259
0.543474857	75336.2012
0.543546222	75361.1498
0.543596177	74971.95108
0.543643754	75537.6614
0.543730185	75446.59888
0.543866572	74993.78116
0.543956968	75634.96108
0.544032297	75265.72128
0.544104456	74989.41516
0.544139345	75613.75476
0.54422419	75157.81844
0.544259873	75349.2992
0.544313001	75338.69604
0.544386744	75384.85104
0.544473175	75416.66052
0.544551677	75087.33852
0.544632558	75511.46536
0.54474357	75346.18064
0.544814142	75298.77824
0.544870442	75697.33268
0.544976696	75014.98748
0.545021894	75552.6306
0.545086916	75044.92584
0.54514718	75351.17036
0.545219338	75397.32536
0.545277223	75143.47296
0.545345416	75713.54932
0.545411231	75046.17328
0.545445327	75530.17684
0.545496076	75180.89592
0.545591229	75332.45888
0.54562374	75379.86128
0.54566418	75349.2992
0.545726823	75668.01804
0.545791052	75071.12192
0.545830699	75371.753
0.54587669	75289.42248
0.545933782	75313.7474
0.545982945	75543.89856
0.546044794	75276.32444
0.546098715	75349.2992
0.546135983	75206.46828
0.546199419	75573.21324
0.546271577	75356.7838
0.546386554	75355.53636
0.546487258	75553.25432
0.546536421	75544.52228
0.54657924	75050.53932
0.546675186	75710.43072
0.546766375	75398.57276
0.546841705	75174.03504
0.546898797	75818.33356
0.546989193	74967.58508
0.547049457	75399.8202
0.547084347	75208.96312
0.547185844	75517.70252
0.547255623	75623.11048
0.547304785	74988.16772
0.547398353	75611.25988
0.547508573	75014.98748
0.547559321	75374.24784
0.547614035	75623.7342
0.547709188	75280.69048
0.547786104	75477.16096
0.547854297	75175.28248
0.547919319	75407.92852
0.547985926	75262.60272
0.548027952	75306.2628
0.548079494	75617.49704
0.548155617	75228.92204
0.548220638	75414.16568
0.548271387	75309.3814
0.548337202	75217.69516
0.548387157	75319.36084
0.548435527	75528.9294
0.548502927	75546.39344
0.548575085	75230.16948
0.548621076	75575.70808
0.548719402	75246.38608
0.548790766	75361.77352
0.548843894	75394.20676
0.54892636	75162.18444
0.549000104	75365.51584
0.549050853	75429.13484
0.549139663	75306.88652
0.549203098	75578.82668
0.549268913	75028.08552
0.549299838	75694.83784
0.549391027	75127.88008
0.54945129	75394.20676
0.549498074	75832.05532
0.549594021	75024.96696
0.54965032	75508.97048
0.549715341	75053.03416
