Strain (in/in)	Stress (psi)
0.203199172	59739.0567
0.203232144	59777.3294
0.203258836	59585.96594
0.203301229	59803.56125
0.203331846	59700.354
0.203368744	59712.82488
0.20338837	59518.45119
0.203392296	59561.88425
0.203407997	59775.17926
0.203429978	59750.23751
0.203447249	59880.53668
0.203447249	59614.77796
0.203487287	59819.9024
0.203508484	59715.83508
0.203535176	59730.45609
0.203550092	59713.25491
0.203573643	59533.50223
0.203613681	59640.57978
0.203626242	59840.97388
0.203704748	59895.58773
0.203726729	59654.77079
0.20374243	59613.05783
0.20380602	59773.88916
0.203881386	59865.4856
0.203890806	59680.57259
0.203926133	59594.56655
0.20395361	59673.69211
0.203978732	59784.2099
0.204006995	59794.10058
0.2040172	59611.33773
0.204061948	59616.92813
0.204079219	59726.15582
0.204126323	59699.92397
0.204157725	59570.05483
0.204169501	59549.84341
0.204176566	59662.0813
0.204182847	59751.09757
0.204207184	59867.20574
0.204218175	59584.24581
0.204226025	59781.6297
0.204294325	59754.53781
0.204376756	59659.5011
0.204408158	59545.11307
0.204426214	59509.85058
0.204450551	59666.81164
0.204508645	59789.80028
0.204530627	59933.00036
0.204544758	59668.10171
0.204569095	59770.87896
0.204601282	59888.70725
0.204626403	59765.28855
0.204629544	59687.45309
0.20464917	59634.98938
0.204680572	59893.43759
0.204703339	59842.26398
0.204726105	59631.97918
0.204742592	59503.40014
0.204756723	59755.39788
0.204803826	59720.99545
0.204838369	59920.09945
0.204840724	59604.88726
0.204894107	59779.9096
0.204916874	59778.6195
0.204955342	59895.58773
0.204961622	59627.24884
0.204979679	59547.26321
0.205019716	59730.45609
0.205038558	59784.2099
0.205045623	59944.61117
0.205048764	59638.42962
0.205082521	59736.47653
0.205110783	59802.70119
0.205120989	59675.84228
0.205129624	59607.03742
0.205152391	59575.6452
0.205184578	59797.11081
0.205205775	59825.92284
0.205219121	59880.10665
0.205230897	59650.47049
0.205266224	59855.59493
0.205318823	59825.4928
0.20535258	59737.3366
0.205358076	59681.43265
0.205395758	59592.84641
0.205442077	59876.66641
0.205464058	59794.10058
0.205481329	59932.14029
0.20549075	59690.89333
0.205537068	59920.95951
0.205571611	59829.36307
0.205599873	59709.38464
0.2056195	59703.79424
0.205639911	59645.74015
0.205665032	59710.24468
0.205705855	59732.17623
0.205749818	59902.4682
0.205790641	59627.67887
0.205880138	59963.53252
0.205929597	59787.65014
0.205970419	59871.50604
0.205990046	59618.64823
0.206063056	59804.85135
0.206089748	59748.51737
0.206126645	59662.51133
0.206161188	59588.97614
0.206174534	59473.29801
0.206213001	59626.81881
0.206230273	59570.05483
0.20625932	59518.02115
0.206278946	59490.06919
0.206303283	59399.76282
0.206344891	59738.6267
0.206373938	59500.81994
0.206409266	59650.9005
0.206435173	59442.76586
0.206481491	59673.69211
0.206503472	59624.23864
0.206515248	59458.24694
0.20654194	59429.86495
0.206571772	59399.76282
0.206618876	59774.31919
0.206648707	59615.208
0.206658128	59481.46859
0.206668334	59546.83318
0.206711512	59366.22046
0.206765681	59708.52457
0.206782167	59484.04876
0.206799438	59530.49203
0.206809644	59388.58205
0.206848112	59475.87819
0.206875589	59497.80974
0.206888935	59472.00792
0.206882654	59592.84641
0.206932898	59321.92736
0.206951739	59613.9179
0.206981571	59347.72918
0.207005908	59433.30518
0.207020824	59244.95193
0.207058507	59608.75756
0.207083629	59457.3869
0.207115816	59304.29611
0.207142508	59311.17659
0.20716449	59310.31655
0.207195892	59552.85361
0.207213163	59383.42168
0.207218658	59281.07449
0.207231219	59143.46478
0.207268117	59332.24807
0.207296379	59385.57184
0.207297164	59350.30935
0.207314435	59533.93227
0.20731522	59205.38916
0.207359183	59612.19779
0.2073741	59329.23787
0.207396081	59342.99884
0.207410997	59326.22766
0.20745025	59305.58621
0.207473016	59613.05783
0.207487932	59330.52796
0.207497353	59539.09264
0.207510699	59246.67206
0.207544457	59561.88425
0.207564868	59365.79043
0.207572718	59342.56881
0.207578214	59272.47388
0.207606476	59270.32372
0.207644159	59368.37063
0.207652009	59329.23787
0.207668496	59418.25414
0.207695187	59224.74051
0.207753282	59785.93001
0.207780758	59477.16828
0.207813731	59358.90996
0.207828647	59265.16335
0.207893806	59770.01889
0.207917358	59525.76169
0.207934629	59398.04272
0.207955041	59266.02341
0.207976237	59438.89559
0.208031191	59538.23257
0.208040612	59427.28478
0.208046893	59357.18982
0.208064164	59202.80896
0.208123043	59447.92623
0.2081568	59461.6872
0.208177997	59365.79043
0.208177211	59376.5412
0.208221175	59317.62705
0.208261998	59686.59302
0.2082934	59327.08773
0.208320092	59303.43605
0.208345213	59300.42584
0.208412728	59450.5064
0.208466112	59389.87215
0.208480243	59396.32259
0.208502225	59360.20006
0.208517141	59328.3778
0.208550899	59761.84832
0.20857131	59427.28478
0.208583086	59265.16335
0.208599572	59305.15618
0.208627834	59296.12554
0.208665516	59608.32752
0.208681217	59229.90088
0.20871576	59162.38613
0.208753443	59078.10019
0.208767574	59322.78742
0.20877778	59207.10927
0.208799761	59202.80896
0.208820173	59322.35739
0.208842939	59218.29007
0.208865705	59338.69854
0.208893968	59163.67623
0.208901818	59121.96329
0.208912809	59240.65163
0.208948137	59301.28591
0.20900152	59442.76586
0.209015651	59217.43001
0.209041558	59179.15731
0.209058044	59171.8468
0.209149111	59275.05405
0.209169522	59258.71291
0.209140475	59152.06539
0.209187579	59257.42281
0.209238607	59259.57297
0.209295131	59416.10397
0.209323394	59149.05518
0.209339095	59130.13387
0.209357936	59083.6906
0.209393263	59250.97237
0.209449788	59153.35549
0.209470984	59125.40353
0.209511022	59177.00714
0.209547134	59154.21555
0.209604443	59470.28781
0.20962878	59242.37176
0.209649192	59064.33922
0.209685304	59206.2492
0.209752034	59253.98257
0.209767735	59350.73938
0.209775586	59115.51282
0.209786576	59013.59564
0.209801493	58946.94095
0.20984153	59116.37289
0.209883138	59185.17772
0.20990198	58995.10436
0.209920821	58870.39559
0.20998441	58896.62741
0.210036224	59073.36986
0.210048785	59056.16864
0.21004329	58900.49768
0.210050355	58916.83883
0.210075477	59011.4455
0.210105309	59044.98787
0.210121795	58886.73673
0.210128076	58888.45684
0.210168899	58894.04724
0.210188525	58996.82446
0.210203441	59097.02154
0.210198731	58905.65805
0.210215217	59046.27796
0.210264676	59051.86834
0.210290582	59191.62819
0.210305499	58979.62325
0.210314134	58843.30367
0.210341611	58985.21365
0.210361237	59136.58431
0.210381649	59109.49242
0.210396565	58940.06048
0.21039578	59092.72124
0.210428752	59100.89181
0.21047821	59067.77945
0.210495482	58951.67129
0.210511968	58969.30254
0.2105418	59016.17584
0.210559072	59081.1104
0.210577128	59309.45648
0.21060068	58989.94399
0.210633652	58927.15957
0.210655633	59143.03478
0.210709017	59318.91715
0.210719223	59044.1278
0.21074827	58975.32297
0.210781242	59238.50149
0.21081657	59208.8294
0.210847972	59212.26964
0.210858963	59020.04611
0.210891935	59146.90505
0.210909992	59180.44741
0.2109673	59135.29421
0.210977506	59243.66186
0.210988497	58999.40466
0.211012834	59209.25943
0.211050516	59187.32788
0.211078779	59106.48218
0.211086629	59101.75185
0.211103115	58969.73257
0.211132947	59209.68946
0.211160424	59243.66186
0.211189471	59177.86721
0.211209098	59073.79989
0.211229509	58986.50375
0.211267977	59219.15011
0.211293884	59155.93566
0.211314295	59074.65996
0.211319791	59074.22992
0.211351978	59366.22046
0.211368464	59281.93453
0.211388091	59222.59038
0.211404577	59158.94589
0.211422633	59039.8275
0.211461886	59299.99581
0.211502708	59258.71291
0.211528615	59425.56464
0.211552952	59124.9735
0.211574934	59142.17471
0.211610261	59269.03365
0.211634598	59275.05405
0.211635383	59133.14407
0.211669925	59104.76208
0.211695047	59306.01624
0.211728805	59200.22879
0.2117343	59332.24807
0.211746076	59086.27077
0.211778263	59399.76282
0.21180103	59276.34415
0.211837927	59141.74468
0.211845778	59149.48522
0.21188032	59025.20648
0.212011425	59257.42281
0.212001219	59235.92129
0.21208051	59390.30218
0.212109557	59089.711
0.212100136	59355.89975
0.212126828	59330.958
0.21215823	59148.62515
0.212173931	59094.44134
0.212206119	59085.4107
0.212224175	59124.9735
0.212243016	59181.30745
0.212273634	59035.95723
0.212275989	58988.65389
0.21229797	58981.77341
0.212345074	59184.31768
0.212341933	59163.24619
0.212346644	59272.90392
0.212351354	59063.04915
0.21236784	59427.71481
0.212401598	59317.62705
0.212414944	59170.98673
0.212451841	59114.22272
0.212456552	59080.25036
0.212485599	59323.64746
0.21250758	59310.31655
0.212515431	59332.6781
0.212560964	59192.05822
0.212593151	59433.30518
0.212607283	59376.97124
0.212629264	59544.68304
0.212648105	59235.92129
0.212674797	59529.63196
0.212714835	59394.60248
0.212733677	59379.98144
0.212743882	59412.66373
0.212765864	59257.85284
0.212801976	59666.81164
0.212823173	59406.21329
0.212845154	59295.26547
0.2128585	59267.31351
0.212893828	59584.24581
0.212912669	59448.78629
0.212922875	59309.88651
0.212973118	59487.91903
0.213012371	59211.40957
0.213077531	59519.74129
0.213105793	59317.19702
0.213130915	59557.58395
0.213156036	59248.39217
0.213203925	59281.07449
0.213229832	59332.6781
0.213244748	59295.26547
0.213251813	59371.38083
0.2132683	59177.00714
0.213294992	59312.03665
0.213310693	59255.27267
0.213310693	59134.86418
0.21333817	59190.76812
0.213375067	59145.18491
0.21341903	59478.45838
0.213443367	59276.34415
0.213461423	59321.49732
0.213477909	59134.86418
0.213525798	59514.15088
0.213556415	59341.70874
0.213584677	59296.9856
0.213609014	59296.9856
0.213645911	59260.00301
0.213719707	59720.56542
0.213752679	59266.02341
0.21376838	59223.02038
0.213791147	59067.77945
0.213850026	59263.87328
0.213891634	59494.79953
0.21391283	59190.76812
0.213922251	59150.34528
0.213944233	59234.20119
0.213974065	59296.12554
0.213997616	59106.05215
0.214018813	59364.93039
0.214026664	59114.65276
0.214075337	59277.20422
0.214105954	59281.93453
0.214127151	59192.05822
0.214167189	59374.82107
0.214201731	59115.94286
0.214287302	59521.03136
0.214311639	59212.26964
0.21433048	59185.60775
0.214341471	59147.33508
0.214376013	59294.40541
0.214426257	59604.88726
0.214445884	59266.02341
0.214450594	59193.77832
0.214456874	59186.46782
0.214485136	59298.70571
0.214511828	59297.41564
0.214534595	59182.16751
0.214553436	59284.08469
0.214582483	59116.37289
0.214635082	59624.66867
0.214657849	59369.23069
0.214655494	59238.50149
0.214669624	59171.41677
0.214690036	59405.35323
0.214723008	59532.6422
0.214732429	59293.11533
0.214734784	59248.8222
0.214737924	59278.92432
0.214766187	59387.72198
0.214810934	59395.89255
0.214836841	59291.82523
0.214865889	59315.47689
0.214904356	59258.71291
0.214944394	59744.21707
0.214937328	59347.29915
0.214967161	59249.25223
0.214978151	59325.79763
0.215007984	59396.75262
0.215040171	59499.09983
0.215054302	59250.97237
0.215056657	59268.60361
0.215069218	59209.25943
0.215096695	59329.23787
0.215121817	59222.59038
0.215143799	59180.01737
0.215166565	59272.90392
0.215201893	59376.97124
0.215244286	59223.45041
0.215257631	59227.75072
0.215267837	59441.04573
0.215281968	59275.91412
0.215335352	59652.1906
0.215345558	59285.37479
0.215367539	59421.69437
0.215411502	59228.61078
0.215469597	59369.23069
0.215490793	59228.61078
0.21551984	59142.17471
0.215549672	59392.88235
0.215581075	59247.96216
0.215617187	59655.63083
0.215628178	59207.96933
0.215645449	59210.97954
0.215647804	59103.47198
0.215658795	59271.18378
0.215694907	59413.95383
0.215707469	59167.97653
0.215722385	59171.41677
0.215734945	59130.5639
0.215775768	59353.74959
0.215784404	59215.27984
0.215815021	59239.36156
0.215844853	59483.18869
0.215852704	59429.00488
0.215888031	59373.961
0.215904517	59149.48522
0.215983023	59413.5238
0.216023846	59298.70571
0.216057603	59430.72501
0.216087435	59383.42168
0.216107847	59308.16638
0.216127474	59508.56048
0.21615181	59391.59225
0.216178502	59400.19286
0.216188708	59290.53514
0.21621069	59172.27683
0.216234241	59161.52606
0.216271924	59368.80066
0.216309606	59449.21633
0.216324522	59248.8222
0.216338653	59180.01737
0.216373196	59333.9682
0.216406953	59336.54837
0.216416374	59218.72008
0.216439926	59201.08886
0.216455627	59361.49013
0.216476038	59354.17962
0.216500375	59290.1051
0.216517646	59130.99391
0.216532562	59284.08469
0.216550618	59254.4126
0.216597722	59265.16335
0.216610283	59334.82827
0.216625984	59099.17168
0.216655816	59167.97653
0.216680153	59219.15011
0.21671077	59204.09906
0.216725686	59069.92962
0.216735892	58984.35359
0.216769649	59084.12063
0.21678221	59220.44021
0.216801051	59246.67206
0.216815968	59021.76622
0.216842659	59057.88878
0.216866996	59230.33092
0.216892118	59121.53326
0.216893688	59029.93682
0.21691881	59108.63235
0.216945501	59113.36269
0.216959633	59085.4107
0.216978474	58924.14937
0.217020082	58967.15237
0.217075036	59166.68643
0.217112718	59160.23596
0.217127635	59032.51699
0.217143336	59012.30557
0.217178663	59191.19815
0.217210066	59151.20535
0.217252459	59054.87857
0.217277581	58969.30254
0.217293282	58928.01964
0.217325469	59142.17471
0.217355301	59071.64975
0.217376498	59071.21972
0.217403975	58886.73673
0.217438517	58945.65088
0.217474629	59006.28514
0.217517807	58971.45268
0.21754921	58945.65088
0.217576687	58844.59377
0.21762379	59165.39633
0.217663043	59024.77645
0.217685024	59054.87857
0.217694445	58901.78778
0.217711716	58846.74391
0.217740763	59072.50979
0.217762745	58940.49051
0.2177651	58969.73257
0.217793362	58826.96252
0.217809848	59147.76509
0.217845961	59067.34945
0.217864017	59083.26056
0.217889924	58948.66109
0.217892279	58839.4334
0.217943308	58982.63348
0.218021813	58998.97463
0.218037514	59163.24619
0.218043795	58900.49768
0.218083048	59060.46895
0.21811288	59044.55783
0.218134862	58987.79385
0.218146637	58992.95419
0.218161553	58878.56616
0.218202376	59198.50866
0.218231423	59038.10739
0.21824948	58923.2893
0.21825419	58834.27303
0.218280097	58791.70003
0.218287947	58925.00943
0.218334266	59239.79156
0.218355462	59018.75601
0.218378229	58886.3067
0.218412771	59149.48522
0.21845909	59030.36682
0.218499912	59246.24203
0.218516399	58944.36078
0.218563502	59177.43718
0.218587839	59122.82333
0.218630232	59060.46895
0.218672625	59070.35965
0.21867812	58998.97463
0.218709522	59165.82637
0.218731504	59109.06238
0.218754271	59127.12363
0.218762906	58963.2821
0.218784888	58879.4262
0.218828066	59164.9663
0.218846122	59045.84793
0.218874384	59178.29724
0.218877524	58946.94095
0.218923843	58975.75298
0.218958385	59117.23296
0.218970946	59009.29534
0.218995283	59017.46591
0.219040031	59351.59945
0.219072218	59154.21555
0.219087134	59025.63651
0.21910362	59077.67016
0.219108331	59003.70496
0.219140518	59328.80783
0.219155434	59140.88461
0.219178201	59068.20949
0.219194687	59057.02871
0.219230014	59032.51699
0.219261417	59077.24013
0.219275548	59038.5374
0.219296744	59233.34112
0.219310875	58945.65088
0.219347773	59093.15124
0.219363474	59066.91942
0.219390166	59278.92432
0.219405867	58952.96139
0.219444335	58993.81426
0.219485943	59082.4005
0.219503999	59034.23709
0.219527551	59199.36873
0.219558168	58848.46404
0.219600561	59303.00601
0.219635103	59018.32598
0.219652375	58954.68149
0.219670431	58889.74694
0.219712824	58903.50792
0.219764638	59163.24619
0.219784264	58964.5722
0.219822732	59109.92242
0.219829012	58834.70306
0.219863555	59002.8449
0.219890247	58894.04724
0.219910658	59132.71404
0.219920864	58888.45684
0.219970322	59026.92659
0.220027631	58959.41183
0.220038622	58912.10852
0.220048828	59043.69777
0.220085725	58825.24239
0.220131259	59204.5291
0.22014539	58987.36382
0.220158736	59103.47198
0.220169726	58949.09112
0.220192493	59010.15541
0.22022311	59091.0011
0.220231746	58960.2719
0.220245092	59101.75185
0.220257653	58934.90011
0.220304756	59214.4198
0.220314177	58972.74277
0.220331448	58997.2545
0.220336158	58926.72954
0.220381692	59044.98787
0.220398178	59149.48522
0.220413094	59044.55783
0.220439786	59208.8294
0.220462552	59035.95723
0.220508871	59382.56161
0.220519077	59068.63952
0.220535563	59046.708
0.22056304	59007.1452
0.220617208	59493.50943
0.22064076	59149.91525
0.220667452	59044.1278
0.220698069	59149.48522
0.220747528	59051.86834
0.220809547	59229.04082
0.220824463	58949.52115
0.2208488	59213.55974
0.220869211	58931.45987
0.220924165	59029.07675
0.220936726	58897.48748
0.220957138	58859.21478
0.220964988	58756.00753
0.220997961	58983.49355
0.221019157	59053.58847
0.221026222	58845.45381
0.221034073	58780.94928
0.221064691	58697.09338
0.221129065	59130.13387
0.221153401	58851.47424
0.221170673	58854.91448
0.22119972	58814.92168
0.221239758	59045.84793
0.221278225	59213.1297
0.221305702	58987.79385
0.221355946	59177.00714
0.221413255	59047.99807
0.221468994	59318.05709
0.221487835	59007.1452
0.221508247	59004.135
0.22154279	59041.1176
0.221585183	59121.10323
0.22162522	59355.89975
0.221630716	58994.67432
0.221640136	58876.84603
0.221671539	58807.18114
0.22169038	59054.87857
0.221706081	58918.55896
0.221717072	58807.61117
0.221739053	58933.61001
0.22175554	58855.34451
0.221804998	58935.33014
0.221820699	58764.1781
0.22183483	58740.52645
0.221859952	58812.77151
0.221893709	58967.15237
0.221929037	59075.95006
0.221940028	58819.65201
0.221951803	58947.80102
0.22197457	58945.22085
0.222025599	58965.00223
0.222049151	58782.66939
0.222054646	58783.52945
0.222090759	58822.23218
0.222143357	58992.09415
0.222159058	58943.93075
0.222155918	58886.73673
0.222164554	58958.12176
0.222180255	59078.10019
0.222214012	59227.32068
0.222229713	58993.81426
